feature,importance
erosion_3_5,22.941114248906338
erosion_0_5,6.537842892823356
trend_0_5_norm,5.347721028632934
country_encoded,2.7827112194416643
first_generic_month,2.5503679772491923
ther_area_encoded,2.2961760228144326
vol_ratio_3m_6m,1.9349197438412893
sqrt_months_postgx,1.9115163374466135
seasonal_q4_effect,1.7217718726141842
erosion_0_2,1.7059348859542403
month_3_to_5_change,1.6954834793257134
vol_ratio_6m_12m,1.6588070089076827
time_decay_fast,1.6081294961193808
month_0_to_3_change,1.597376626302671
seasonal_q2_effect,1.5570301779904834
pre_entry_trend_norm,1.5564966275449317
time_decay,1.4464589178079874
recovery_magnitude,1.3706731252431168
hospital_rate_x_time,1.3423340487793691
drop_month_0,1.1991528289474311
seasonal_q3_effect,1.1778548499816728
seasonal_amplitude,1.156711166471505
vol_ratio_3m_12m,1.1080202811287665
ther_area,1.0942725336123105
is_late,1.0456245642115727
hospital_rate_norm,0.9987406272159266
seasonal_q1_effect,0.9949317611774011
is_mid,0.9371309370232817
pre_entry_min_ratio,0.9308410395742527
seasonal_ratio,0.9110191556625226
pre_entry_range_ratio,0.8776057872666739
volume_growth_rate,0.8692981869301227
hospital_rate,0.8658490102867561
pre_entry_max_ratio,0.8496952747425481
n_gxs_change_to_23,0.7595317842408029
hospital_rate_bin,0.7108701349852306
log_n_gxs_at_entry,0.7053309093737676
month_sin,0.6861983211609259
erosion_per_generic,0.6686538963533201
trend_0_5,0.6490345522342518
avg_vol_3_5,0.6219869998937423
competition_response,0.6178954406949586
expected_new_generics,0.613853478720267
n_gxs_bin,0.6133336246133119
n_gxs_change_to_12,0.5943709542456966
seasonal_trough_month,0.5752441726809335
hospital_rate_missing,0.5664291463582127
pre_entry_trend,0.5407620413756472
pre_entry_volatility,0.5324717713076397
n_gxs,0.5259639755433908
log_n_gxs,0.5176529269797895
n_gxs_at_entry,0.48451260730763124
n_gxs_max_forecast,0.45698634372160696
log_avg_vol_3m,0.4519268863828868
month_of_year,0.44606972160837666
log_n_gxs_max_forecast,0.4440249809034805
n_gxs_at_month_23,0.4324265953443944
seasonal_peak_month,0.4249568055550214
log_avg_vol_6m,0.38087951811715565
log_n_gxs_at_month_23,0.3756737863287392
is_retail_drug,0.3645842404608394
generic_entry_speed,0.35276500435065195
avg_vol_0_5,0.34547190306410036
avg_vol_3m,0.345226715760015
log_avg_vol,0.34017632734111386
pre_entry_min,0.3355800490163918
main_package_encoded,0.32931464114613196
month_cos,0.3262937065590619
multiple_generics,0.3070418417451207
n_gxs_at_month_12,0.28834915190758703
is_oral,0.28758201473595213
main_package,0.2792049475764778
months_postgx_sq,0.2708999544963081
avg_vol_6m,0.24906167912535138
avg_vol_0_2,0.2443694958873047
biological,0.24118596673110562
pre_entry_max,0.23582618339378483
months_since_first_generic,0.2310086252679732
n_gxs_pre_cutoff_max,0.2036869231182951
log_n_gxs_at_month_12,0.20357467193670326
is_q3,0.17864529530772827
is_year_end,0.17586448345768255
months_postgx_cube,0.15988914720331987
quarter,0.11305862243436712
has_generic,0.10767503601130894
is_hospital_drug,0.08884203965697468
recovery_signal,0.08833996348623999
is_injection,0.0702088932037105
many_generics,0.06616352477032486
small_molecule,0.06590533239799079
biological_x_n_gxs,0.056559131227929174
is_q4,0.04823444771765041
is_q1,0.010321695506350627
is_q2,0.008725775474701446
is_year_start,0.003707450513962343
biological_missing,0.0
pre_entry_months_available,0.0
had_generic_pre_entry,0.0
is_early,0.0
is_post_entry,0.0
small_molecule_missing,0.0
