feature,importance
erosion_3_5,23.039074223503608
erosion_0_5,5.606909770483483
trend_0_5_norm,5.12475691184456
country_encoded,3.2319046720500593
first_generic_month,2.7165022400617262
ther_area_encoded,2.6261883817804037
time_decay,2.381553685987618
sqrt_months_postgx,2.2678807808262462
vol_ratio_6m_12m,1.8717137834149196
erosion_0_2,1.8476555069098857
vol_ratio_3m_6m,1.6933755905386831
drop_month_0,1.6394478904975285
hospital_rate_x_time,1.6372644095462587
time_decay_fast,1.6161290687793954
hospital_rate_norm,1.5413327802336982
seasonal_q4_effect,1.5167093624947459
recovery_magnitude,1.4830419705269724
seasonal_q1_effect,1.4361262077491852
month_0_to_3_change,1.4315560624312265
seasonal_q3_effect,1.3972176506408354
seasonal_q2_effect,1.391056909622309
month_3_to_5_change,1.3154846362892179
pre_entry_trend_norm,1.2831718413164606
seasonal_ratio,1.216846824302996
vol_ratio_3m_12m,1.160978657170564
pre_entry_min_ratio,1.1530309995873633
pre_entry_range_ratio,1.1243379612516062
hospital_rate,1.0608070637572076
erosion_per_generic,1.0147660029912362
pre_entry_volatility,1.0071892535114622
expected_new_generics,0.8443998523956641
volume_growth_rate,0.8384921846671273
seasonal_amplitude,0.8187264524681428
n_gxs_change_to_23,0.8153797553461951
seasonal_peak_month,0.8039722260202766
n_gxs_bin,0.7986664508562459
is_late,0.7351377326210918
month_sin,0.7127505920809681
n_gxs_at_entry,0.6393559829650342
pre_entry_min,0.5902262632932954
pre_entry_trend,0.589283898586044
competition_response,0.580332164363835
hospital_rate_missing,0.5604183944254693
pre_entry_max_ratio,0.4967280211254908
main_package,0.4922359537929078
month_of_year,0.47071559300399773
n_gxs_change_to_12,0.46523344349360446
log_n_gxs_at_entry,0.4526585048155386
n_gxs_at_month_12,0.44886649564792325
ther_area,0.44176006287499303
n_gxs_at_month_23,0.43617401529092736
trend_0_5,0.41714406249336017
avg_vol_0_5,0.41520368271294245
months_since_first_generic,0.4139259864010905
log_n_gxs_max_forecast,0.4073085295765699
pre_entry_max,0.3880195149023945
hospital_rate_bin,0.3859780355210859
avg_vol_3_5,0.3677135085646589
log_n_gxs,0.36323917747693263
avg_vol_6m,0.362089737241087
log_avg_vol,0.34601934534827505
log_avg_vol_3m,0.33684352533692014
is_q3,0.33261543725071235
avg_vol_0_2,0.32109291405601126
month_cos,0.3156014744704291
log_n_gxs_at_month_23,0.29354557704387213
is_oral,0.2775895959825747
log_avg_vol_6m,0.2708343769362716
n_gxs_max_forecast,0.2596486825304775
n_gxs,0.2568064881803114
avg_vol_3m,0.23959090467060445
seasonal_trough_month,0.19524472741696042
small_molecule,0.1941305374596884
many_generics,0.19290719018117786
log_n_gxs_at_month_12,0.18419418741759191
is_retail_drug,0.14674925220932122
months_postgx_cube,0.14057490588470437
main_package_encoded,0.1353517972383974
quarter,0.1210295182214793
months_postgx_sq,0.11077020845738497
is_mid,0.10047992435608763
n_gxs_pre_cutoff_max,0.10045491729453229
generic_entry_speed,0.09481993815541917
is_year_end,0.09325020510207191
biological_x_n_gxs,0.08731062561624872
biological,0.08567783982516032
has_generic,0.0812974661247137
is_q1,0.0697887932366314
multiple_generics,0.06950120711468268
is_q4,0.06014190994838026
recovery_signal,0.038352648288233385
is_injection,0.03742113202749605
is_hospital_drug,0.018198074223238065
is_year_start,0.006017297267543882
is_early,0.0
is_post_entry,0.0
had_generic_pre_entry,0.0
is_q2,0.0
pre_entry_months_available,0.0
small_molecule_missing,0.0
biological_missing,0.0
