feature,importance
country_encoded,9.255893160794008
vol_ratio_6m_12m,4.461061498638994
n_gxs,3.5515171467215203
pre_entry_volatility,3.5340790446154307
pre_entry_trend_norm,3.0363407193741616
hospital_rate_x_time,2.9512590258936022
pre_entry_min_ratio,2.730005668936088
vol_ratio_3m_12m,2.6339308838611935
sqrt_months_postgx,2.618724341853357
pre_entry_max_ratio,2.5884866805085913
vol_ratio_3m_6m,2.5361964024919867
n_gxs_bin,2.492964646572917
seasonal_q3_effect,2.49021653678195
ther_area,2.419781829274804
seasonal_q2_effect,2.381585380317323
time_decay_fast,2.35077726484936
log_n_gxs,2.3301999638898585
main_package,2.131584890956786
hospital_rate_bin,2.0272086254703945
ther_area_encoded,1.8746190425501223
time_decay,1.8607643037309956
hospital_rate,1.777915558910141
multiple_generics,1.7644224503126413
pre_entry_range_ratio,1.7535220293659506
seasonal_q4_effect,1.6875897177590264
seasonal_q1_effect,1.6595523426127299
hospital_rate_norm,1.624707465329381
seasonal_peak_month,1.5286017290837202
volume_growth_rate,1.5235716980341867
expected_new_generics,1.465157646283781
log_avg_vol_3m,1.2601952056242864
seasonal_ratio,1.2095893674247902
seasonal_trough_month,1.1907600954309128
pre_entry_max,1.1335491360330483
log_avg_vol_6m,1.1220351371655528
seasonal_amplitude,1.10000746776397
is_retail_drug,1.0672061196529923
pre_entry_trend,1.0152486644614864
pre_entry_min,0.9314941441543633
small_molecule,0.8800273204490572
is_late,0.8381217678694387
n_gxs_change_to_12,0.83442343821374
main_package_encoded,0.7943172298424314
has_generic,0.7781344292529577
is_early,0.773345329606272
n_gxs_change_to_23,0.7385856545785054
log_avg_vol,0.7350082000031019
avg_vol_3m,0.6374749069304522
n_gxs_at_entry,0.6166417565261079
n_gxs_max_forecast,0.5425988482629206
hospital_rate_missing,0.5209826965332609
log_n_gxs_at_entry,0.5045884697092634
log_n_gxs_max_forecast,0.49523755403443515
is_oral,0.4638419502348777
n_gxs_at_month_12,0.3688353277747017
months_postgx_sq,0.3686619918374071
log_n_gxs_at_month_12,0.31106887293194113
n_gxs_at_month_23,0.2533713702881018
avg_vol_6m,0.24073655798024515
log_n_gxs_at_month_23,0.22149813513774766
is_q3,0.1972236834362795
month_sin,0.1619458214711335
is_hospital_drug,0.11736301388924646
month_cos,0.10827774516683422
biological,0.09946797750535069
month_of_year,0.06976203325790126
biological_x_n_gxs,0.06801559949246445
quarter,0.05383800016916641
many_generics,0.04484661099734462
is_q4,0.03586727277670047
is_year_end,0.028741162011394494
is_q2,0.015588501778900303
months_postgx_cube,0.009237736563887674
is_year_start,0.0
biological_missing,0.0
is_q1,0.0
had_generic_pre_entry,0.0
n_gxs_pre_cutoff_max,0.0
is_mid,0.0
is_post_entry,0.0
is_injection,0.0
first_generic_month,0.0
pre_entry_months_available,0.0
small_molecule_missing,0.0
months_since_first_generic,0.0
generic_entry_speed,0.0
