feature,importance
country_encoded,9.386298069982658
vol_ratio_6m_12m,4.635746146222721
pre_entry_volatility,4.4842320575975885
n_gxs_bin,4.050420613898991
ther_area,3.459925980359138
hospital_rate_x_time,3.318115037668772
time_decay_fast,2.8374715530999035
time_decay,2.7979700711725
vol_ratio_3m_6m,2.777027593515882
pre_entry_trend_norm,2.773954983438165
log_n_gxs,2.6686162824701403
hospital_rate_bin,2.6516227597624513
n_gxs,2.59411498894149
pre_entry_max_ratio,2.454877578843784
main_package,2.4415286964662033
pre_entry_min_ratio,2.418883997492014
sqrt_months_postgx,2.0592424247397743
multiple_generics,2.048188026380304
vol_ratio_3m_12m,1.8712976040636067
seasonal_peak_month,1.8709124916350703
seasonal_q3_effect,1.8473316059430278
seasonal_q4_effect,1.8307023875101387
seasonal_q2_effect,1.663874086125551
pre_entry_range_ratio,1.5526021562226995
ther_area_encoded,1.4981702530565943
volume_growth_rate,1.4913555526517703
hospital_rate,1.4160413616406402
hospital_rate_norm,1.372898035683251
n_gxs_change_to_12,1.3201766858985466
seasonal_amplitude,1.2777181638826085
seasonal_ratio,1.2041572996456211
is_early,1.178002545920921
seasonal_q1_effect,1.1302922456161397
is_late,1.0236216397083695
pre_entry_trend,0.98203541864157
seasonal_trough_month,0.8990579579441241
log_avg_vol_3m,0.877895160901599
avg_vol_3m,0.8625201972045525
pre_entry_min,0.852119154754348
n_gxs_change_to_23,0.831268074544405
is_retail_drug,0.7822240007619679
expected_new_generics,0.7702387541468443
pre_entry_max,0.746697664205585
small_molecule,0.7000117478311895
log_avg_vol_6m,0.6804503739021521
avg_vol_6m,0.6666482888672386
log_avg_vol,0.6510192371504847
hospital_rate_missing,0.5676456823290006
log_n_gxs_at_month_12,0.5099429489241789
log_n_gxs_at_month_23,0.49985990774156913
n_gxs_max_forecast,0.49313426117106646
n_gxs_at_entry,0.4247643260085862
n_gxs_at_month_23,0.4181307228896937
log_n_gxs_max_forecast,0.40751190250027663
log_n_gxs_at_entry,0.36967755371906236
months_postgx_sq,0.3622199733749255
is_oral,0.3569954762549913
main_package_encoded,0.35526585336741523
has_generic,0.335063711903422
many_generics,0.2714409805491316
n_gxs_at_month_12,0.24347991561973434
is_q3,0.17063743740870077
is_hospital_drug,0.13891298452382747
month_sin,0.09092154932994632
biological,0.07549306578883717
is_injection,0.06476356413293564
month_of_year,0.03636959951658152
month_cos,0.028902000554139436
biological_x_n_gxs,0.027736152232876284
quarter,0.0162043365294613
months_postgx_cube,0.010542773945062799
is_year_end,0.007281298427714684
is_q4,0.005502385533326997
is_q2,0.002022627610420942
pre_entry_months_available,0.0
is_post_entry,0.0
is_mid,0.0
small_molecule_missing,0.0
generic_entry_speed,0.0
had_generic_pre_entry,0.0
is_year_start,0.0
biological_missing,0.0
n_gxs_pre_cutoff_max,0.0
first_generic_month,0.0
months_since_first_generic,0.0
is_q1,0.0
