feature,importance
time_decay,3471.3545638918877
country_encoded,2697.208046257496
n_gxs,1939.8196889162064
hospital_rate,1334.6941584348679
vol_ratio_6m_12m,1321.0898187160492
pre_entry_volatility,1282.1734186410904
hospital_rate_x_time,1044.8201014399529
pre_entry_trend_norm,986.3826421499252
pre_entry_min_ratio,974.6324220895767
volume_growth_rate,966.8939487934113
time_decay_fast,933.471930027008
vol_ratio_3m_6m,887.31536257267
pre_entry_max_ratio,721.7642878890038
seasonal_q3_effect,694.5455511808395
is_late,671.1724824905396
seasonal_q4_effect,656.5485190153122
seasonal_amplitude,637.8114531636238
pre_entry_min,555.3468618392944
ther_area,526.5223472118378
seasonal_q1_effect,513.2774085402489
seasonal_q2_effect,509.9074904322624
pre_entry_range_ratio,502.3653134703636
months_postgx_sq,471.04260993003845
n_gxs_change_to_12,418.88404536247253
seasonal_ratio,394.5096517801285
avg_vol_6m,354.77854603528976
pre_entry_trend,348.1238731741905
hospital_rate_norm,298.2768895626068
pre_entry_max,278.5367352962494
seasonal_peak_month,272.25037145614624
avg_vol_3m,255.28224223852158
multiple_generics,241.97756147384644
n_gxs_at_entry,240.0242515206337
seasonal_trough_month,214.36435168981552
n_gxs_at_month_12,202.63870775699615
sqrt_months_postgx,177.7190738916397
ther_area_encoded,176.0996851325035
main_package,162.95661944150925
vol_ratio_3m_12m,161.5834413766861
hospital_rate_missing,161.35425913333893
log_avg_vol,132.4438859820366
small_molecule,121.19496995210648
log_n_gxs,118.31975722312927
n_gxs_change_to_23,94.31434905529022
has_generic,89.49550741910934
is_injection,68.06154084205627
month_sin,58.973448753356934
month_of_year,57.88766402006149
is_q3,52.689686357975006
log_n_gxs_at_entry,49.599350452423096
main_package_encoded,39.16829001903534
biological_x_n_gxs,36.96821540594101
expected_new_generics,34.18303442001343
biological,33.047449707984924
n_gxs_at_month_23,32.344678461551666
is_oral,29.17773938179016
month_cos,26.151121079921722
log_avg_vol_3m,24.853930234909058
hospital_rate_bin,21.123080015182495
months_postgx_cube,17.568620085716248
log_avg_vol_6m,17.051273107528687
is_retail_drug,15.457460403442383
many_generics,9.232573926448822
n_gxs_max_forecast,8.448530197143555
is_early,4.121379911899567
log_n_gxs_at_month_12,3.63700008392334
n_gxs_bin,2.2404229640960693
quarter,1.591825008392334
is_hospital_drug,0.0
log_n_gxs_max_forecast,0.0
log_n_gxs_at_month_23,0.0
biological_missing,0.0
generic_entry_speed,0.0
had_generic_pre_entry,0.0
months_since_first_generic,0.0
first_generic_month,0.0
n_gxs_pre_cutoff_max,0.0
is_year_start,0.0
is_year_end,0.0
is_q4,0.0
small_molecule_missing,0.0
is_q1,0.0
is_mid,0.0
is_post_entry,0.0
pre_entry_months_available,0.0
is_q2,0.0
