feature,importance
country_encoded,9.457432979752278
vol_ratio_6m_12m,4.5793468931126915
pre_entry_volatility,3.9398077852325595
vol_ratio_3m_6m,3.575839344095852
sqrt_months_postgx,3.049782981397397
pre_entry_max_ratio,3.0212469693690966
hospital_rate_x_time,2.859404130209355
seasonal_q3_effect,2.791350565080284
n_gxs,2.620506273388343
pre_entry_trend_norm,2.6200866040330513
pre_entry_min_ratio,2.584729058144731
seasonal_q4_effect,2.443112429581931
time_decay,2.429448118386876
seasonal_q2_effect,2.426143691372291
vol_ratio_3m_12m,2.3839491563757274
n_gxs_bin,2.3202860587741556
multiple_generics,2.238910136301545
main_package,2.180404567360501
time_decay_fast,2.09672558027332
log_n_gxs,2.091339961040754
hospital_rate_bin,2.0351835472372297
ther_area,2.0286983358400774
hospital_rate_norm,1.770623258937583
hospital_rate,1.6917727680874872
volume_growth_rate,1.6235907851175828
ther_area_encoded,1.6043049986206117
seasonal_trough_month,1.519176967916284
pre_entry_min,1.4754634520341485
pre_entry_range_ratio,1.4626412206034272
seasonal_q1_effect,1.43628411461653
seasonal_amplitude,1.4208432781104978
seasonal_peak_month,1.3986913244866972
seasonal_ratio,1.197869939279628
n_gxs_change_to_12,0.8985446025289393
pre_entry_trend,0.8753091441903714
is_late,0.8512805595262715
has_generic,0.8220659291007637
n_gxs_change_to_23,0.7842806096197033
log_n_gxs_max_forecast,0.7673066488469581
pre_entry_max,0.7171076907970154
expected_new_generics,0.7001713610158666
is_early,0.69008433253015
avg_vol_6m,0.6874085524009623
log_avg_vol,0.6773539885932149
log_n_gxs_at_month_12,0.6760813432796331
hospital_rate_missing,0.6662205267597545
log_avg_vol_3m,0.6644632662909356
small_molecule,0.6082059183072298
is_retail_drug,0.6058126754280748
avg_vol_3m,0.5761695371253516
log_avg_vol_6m,0.5491081487516591
many_generics,0.4955140800799773
log_n_gxs_at_entry,0.4624159685806435
n_gxs_at_entry,0.45589513128545117
n_gxs_max_forecast,0.4361136882633998
n_gxs_at_month_12,0.36968602969978803
main_package_encoded,0.31832025962906846
months_postgx_sq,0.312473343606943
biological_x_n_gxs,0.26093714248633904
is_q3,0.2553264924624733
is_injection,0.23096972894960507
is_oral,0.20888473898565585
month_sin,0.18897664241463621
month_of_year,0.18569184925938376
biological,0.16527460621485715
n_gxs_at_month_23,0.11694668444346727
month_cos,0.08421267476986509
is_hospital_drug,0.08385774536828776
log_n_gxs_at_month_23,0.06559931261274056
is_year_end,0.05742106434308858
is_q4,0.020596221009877784
quarter,0.019721458349720784
months_postgx_cube,0.013193027921381068
generic_entry_speed,0.0
small_molecule_missing,0.0
biological_missing,0.0
is_post_entry,0.0
is_mid,0.0
is_q2,0.0
is_q1,0.0
had_generic_pre_entry,0.0
is_year_start,0.0
n_gxs_pre_cutoff_max,0.0
first_generic_month,0.0
months_since_first_generic,0.0
pre_entry_months_available,0.0
