feature,importance
erosion_3_5,29.284159777120042
erosion_0_5,8.433951786577508
trend_0_5_norm,7.027013482851469
country_encoded,3.9786286688803187
first_generic_month,3.2956655280103817
ther_area_encoded,2.7853717912064124
month_3_to_5_change,2.715514632481254
drop_month_0,2.559457361485532
month_0_to_3_change,2.2238763388516127
recovery_magnitude,2.2153270017887863
erosion_0_2,2.1769924472656066
hospital_rate_norm,1.7474202592570347
months_postgx_sq,1.5573114203717895
hospital_rate,1.3751792501609859
hospital_rate_x_time,1.3020163416045025
months_postgx_cube,1.2596446832839026
is_late,1.2498087776116007
sqrt_months_postgx,1.1153488865933674
time_decay,1.084618355868316
generic_entry_speed,1.0652486943530484
n_gxs_change_to_12,1.0069418823765734
erosion_per_generic,0.9734540052881132
expected_new_generics,0.9106104292225353
n_gxs_change_to_23,0.8931773410170584
trend_0_5,0.8840912964930452
hospital_rate_missing,0.8576944930602834
time_decay_fast,0.8468180623869186
avg_vol_3_5,0.7955318486259455
avg_vol_0_5,0.7715962051257098
n_gxs_at_entry,0.7607296095850097
log_avg_vol,0.7497152396447818
log_n_gxs,0.6940693250938919
avg_vol_0_2,0.6452207167479933
pre_entry_max,0.6099863695804814
log_n_gxs_at_month_12,0.5565678351506312
n_gxs,0.4923505094565834
log_n_gxs_at_month_23,0.47759176272624715
is_mid,0.4603490672444642
n_gxs_at_month_23,0.44737851656342353
competition_response,0.4423431571384729
avg_vol_3m,0.44196943766951724
log_avg_vol_3m,0.4138322369697302
log_n_gxs_max_forecast,0.40736699402483034
biological,0.39866101431908074
log_n_gxs_at_entry,0.37880352384803906
n_gxs_pre_cutoff_max,0.3785070141398784
main_package_encoded,0.36873037898355265
avg_vol_6m,0.3651256808022858
n_gxs_at_month_12,0.3208236431446364
is_q3,0.3050351800791235
multiple_generics,0.2960534938829723
month_sin,0.2934716127390354
log_avg_vol_6m,0.2625522362556302
pre_entry_min,0.2601009502570371
is_retail_drug,0.24734390470444512
month_of_year,0.2306878371785192
is_oral,0.2065039788130982
hospital_rate_bin,0.19488361447862307
biological_x_n_gxs,0.18386228075678687
n_gxs_max_forecast,0.18115932367256704
month_cos,0.16248462259399016
is_hospital_drug,0.1547114301996063
months_since_first_generic,0.15168651808463468
small_molecule,0.1504083823301263
is_injection,0.14843813858641464
recovery_signal,0.09283898781202235
is_year_end,0.09246878681910722
has_generic,0.09142795962544385
quarter,0.041322742380597265
is_q4,0.026944749360569564
many_generics,0.023020187336496894
pre_entry_trend_norm,0.0
small_molecule_missing,0.0
biological_missing,0.0
pre_entry_months_available,0.0
is_year_start,0.0
is_q1,0.0
pre_entry_trend,0.0
had_generic_pre_entry,0.0
pre_entry_volatility,0.0
pre_entry_max_ratio,0.0
pre_entry_min_ratio,0.0
pre_entry_range_ratio,0.0
is_early,0.0
volume_growth_rate,0.0
vol_ratio_6m_12m,0.0
vol_ratio_3m_12m,0.0
vol_ratio_3m_6m,0.0
n_gxs_bin,0.0
is_post_entry,0.0
is_q2,0.0
