feature,importance
erosion_3_5,35.3378611679676
erosion_0_5,9.197803170095854
trend_0_5_norm,5.3170115609596245
first_generic_month,2.7880555854054347
country_encoded,2.567900858355559
recovery_magnitude,2.1666477932984587
sqrt_months_postgx,1.9763820120148237
time_decay,1.873569329481686
erosion_0_2,1.7460412551788527
time_decay_fast,1.7334113795494808
pre_entry_trend_norm,1.724044041384435
vol_ratio_6m_12m,1.6543041131708411
month_0_to_3_change,1.3965308436580877
ther_area_encoded,1.3485511155438743
month_3_to_5_change,1.247286444428607
vol_ratio_3m_6m,1.2442465782154921
drop_month_0,1.1974838111475692
seasonal_q3_effect,1.0711261457461878
seasonal_q2_effect,1.0498054542711768
hospital_rate_x_time,1.029642984097012
seasonal_q1_effect,0.9574156773083715
hospital_rate_norm,0.8868991382973449
seasonal_q4_effect,0.8708202323630944
pre_entry_max_ratio,0.8160648012117201
is_late,0.8060401609417236
seasonal_ratio,0.781549858508998
is_mid,0.7763719966385323
volume_growth_rate,0.7639979724307944
competition_response,0.6704874410665571
hospital_rate_missing,0.6662391750744744
seasonal_amplitude,0.6646189668626684
hospital_rate,0.6184624785879527
erosion_per_generic,0.5767023648279523
n_gxs_change_to_12,0.5492557959481134
pre_entry_min_ratio,0.5488358606483176
n_gxs_change_to_23,0.451030456889481
log_n_gxs_at_entry,0.44415715585165433
month_sin,0.42661281318284544
vol_ratio_3m_12m,0.4130755080702543
expected_new_generics,0.4115934915306748
pre_entry_range_ratio,0.4096791999366484
log_n_gxs,0.39595567613103744
seasonal_peak_month,0.3742091827750322
ther_area,0.37170329718393974
n_gxs,0.35155089768296466
main_package,0.3367523417285567
month_of_year,0.33579464289436045
months_postgx_sq,0.32549421519699606
n_gxs_at_entry,0.3095299600034177
n_gxs_at_month_12,0.28468915938267686
pre_entry_min,0.2823211338766501
n_gxs_bin,0.27195603643197913
avg_vol_3_5,0.2705455154059895
is_q3,0.2550772285718017
biological,0.24090984007461594
main_package_encoded,0.23776603619436518
pre_entry_trend,0.23287756274214358
log_n_gxs_at_month_23,0.22851432907414576
log_avg_vol_3m,0.22536079985974322
log_n_gxs_max_forecast,0.2068355286163102
trend_0_5,0.2009820060756498
month_cos,0.19984275426401243
n_gxs_max_forecast,0.19766471861845436
pre_entry_volatility,0.19288948371672412
pre_entry_max,0.1844414037317458
hospital_rate_bin,0.181657193585787
seasonal_trough_month,0.17281832312588655
n_gxs_pre_cutoff_max,0.16450925002849842
avg_vol_3m,0.14527756826570143
multiple_generics,0.14108135987441034
months_since_first_generic,0.1342798283267968
avg_vol_6m,0.12891212021649706
generic_entry_speed,0.12370316707777944
n_gxs_at_month_23,0.11194838004679132
log_avg_vol,0.09208979572528177
log_n_gxs_at_month_12,0.08972790258059547
is_year_end,0.08855082487315712
log_avg_vol_6m,0.08436470949146652
is_retail_drug,0.07847375999836183
avg_vol_0_5,0.07122325279988362
quarter,0.06751789847620063
is_hospital_drug,0.0649720474107557
is_oral,0.054607862081342134
many_generics,0.0518968057939607
small_molecule,0.05162701401889839
biological_x_n_gxs,0.05047037441491766
is_injection,0.0463991942016898
avg_vol_0_2,0.03807237391347882
months_postgx_cube,0.030175724658289972
has_generic,0.017597092953892248
is_q4,0.01521296208152962
recovery_signal,0.006968226531995426
is_q2,0.004585047064037929
biological_missing,0.0
had_generic_pre_entry,0.0
small_molecule_missing,0.0
pre_entry_months_available,0.0
is_q1,0.0
is_early,0.0
is_post_entry,0.0
is_year_start,0.0
