feature,importance
erosion_3_5,38.68133324089254
erosion_0_5,9.299939575143071
trend_0_5_norm,6.326332292786682
first_generic_month,3.3763343176777147
time_decay_fast,2.9271004627832955
country_encoded,2.0753138787621284
sqrt_months_postgx,1.9898334507680282
time_decay,1.9057899587933491
ther_area_encoded,1.7009526102848915
month_3_to_5_change,1.6194252078638436
is_mid,1.3040757297655174
recovery_magnitude,1.1725931504813278
is_late,1.0447684926823968
pre_entry_trend_norm,1.0434238231240767
hospital_rate_x_time,1.0142931373968396
vol_ratio_3m_6m,0.9674836101925883
vol_ratio_6m_12m,0.9112728026034699
erosion_0_2,0.88819291408815
hospital_rate_norm,0.8165652735923322
seasonal_ratio,0.8003548092428312
n_gxs,0.7938032403172777
hospital_rate,0.70611847423375
seasonal_q2_effect,0.6727822662588849
seasonal_q4_effect,0.6671347872176222
competition_response,0.6471196562786217
month_0_to_3_change,0.6441477802535152
seasonal_amplitude,0.6190363319521553
n_gxs_change_to_23,0.6180165438571565
seasonal_q3_effect,0.6136189802959298
ther_area,0.5905398618726448
expected_new_generics,0.5772875040315759
volume_growth_rate,0.5753642122544662
n_gxs_at_entry,0.5488008710073223
vol_ratio_3m_12m,0.543338450768833
drop_month_0,0.49217275692566614
hospital_rate_missing,0.48277042862635744
log_n_gxs,0.4763093522288298
hospital_rate_bin,0.4760380559764213
main_package,0.4749081793009921
erosion_per_generic,0.4625390995059407
log_n_gxs_at_entry,0.4283651093533657
seasonal_q1_effect,0.4036155347554861
pre_entry_max_ratio,0.4011404406347466
log_n_gxs_max_forecast,0.3940345435297755
n_gxs_change_to_12,0.3876497983443109
log_n_gxs_at_month_12,0.34531885265062
months_postgx_sq,0.32418636713037313
trend_0_5,0.28872376406007333
month_sin,0.28748603409127643
pre_entry_volatility,0.2837065170354162
n_gxs_max_forecast,0.2778951258361862
pre_entry_range_ratio,0.27437861419106563
pre_entry_min_ratio,0.25805766291081905
avg_vol_0_5,0.25587323792176947
log_n_gxs_at_month_23,0.22956185519202432
avg_vol_0_2,0.19854362548615623
seasonal_trough_month,0.19371307848966338
avg_vol_6m,0.18703465250946574
log_avg_vol,0.18040119830322185
pre_entry_max,0.17995921977531742
n_gxs_at_month_12,0.17963854653113123
avg_vol_3_5,0.16550363332583817
is_q3,0.16112583317850718
is_retail_drug,0.15858414248491323
generic_entry_speed,0.15842544611179013
is_oral,0.13771864025059224
log_avg_vol_6m,0.13530052659903286
n_gxs_bin,0.13126817876157099
pre_entry_min,0.12716491540668207
n_gxs_at_month_23,0.11594057936122605
avg_vol_3m,0.11214002350644459
log_avg_vol_3m,0.10214014955103197
month_of_year,0.09288111404469332
multiple_generics,0.09120062729959663
pre_entry_trend,0.08727214294303867
seasonal_peak_month,0.08563445825141552
months_since_first_generic,0.0842392271012588
n_gxs_pre_cutoff_max,0.06815337217260878
biological,0.06373812445129169
month_cos,0.06026072061231196
months_postgx_cube,0.05772001960190408
recovery_signal,0.05673707064245309
many_generics,0.04982655781055616
main_package_encoded,0.048668670020224965
is_hospital_drug,0.046230654718510025
is_year_end,0.03836073147081157
quarter,0.02726889819486139
biological_x_n_gxs,0.023191668400697536
is_q4,0.006794522904871365
is_injection,0.0
small_molecule,0.0
biological_missing,0.0
small_molecule_missing,0.0
pre_entry_months_available,0.0
is_q2,0.0
has_generic,0.0
had_generic_pre_entry,0.0
is_q1,0.0
is_post_entry,0.0
is_early,0.0
is_year_start,0.0
