feature,importance
erosion_3_5,16997.458214998245
erosion_0_5,952.3776859641075
trend_0_5_norm,846.9870623350143
time_decay,594.4928015470505
recovery_magnitude,460.7613513469696
is_mid,432.9933397769928
erosion_0_2,407.5964359343052
first_generic_month,366.31360924243927
drop_month_0,301.23450994491577
vol_ratio_6m_12m,281.3409499824047
seasonal_q2_effect,279.09675063192844
vol_ratio_3m_6m,265.49871814250946
month_0_to_3_change,264.14900636672974
month_3_to_5_change,257.3563126772642
hospital_rate,250.44838201999664
seasonal_q4_effect,244.1545788794756
pre_entry_trend_norm,235.24314032495022
seasonal_q3_effect,231.53570125997066
country_encoded,229.89412643015385
ther_area,225.21623714268208
volume_growth_rate,215.45510743558407
pre_entry_min_ratio,211.24713979661465
seasonal_q1_effect,209.84446056187153
seasonal_amplitude,179.32421207427979
hospital_rate_x_time,177.92784011363983
pre_entry_trend,135.42374259233475
erosion_per_generic,130.67979457974434
competition_response,130.49160647392273
pre_entry_volatility,128.53970040380955
is_late,119.24556994438171
time_decay_fast,113.5824571698904
n_gxs_change_to_12,110.62407407164574
pre_entry_range_ratio,109.86460623145103
trend_0_5,107.16325806081295
pre_entry_max_ratio,96.41755899786949
expected_new_generics,92.20200781524181
month_sin,78.22765722870827
n_gxs,78.08000703155994
month_of_year,77.53502370417118
avg_vol_6m,77.48372158408165
pre_entry_min,71.00788827240467
seasonal_peak_month,70.61933217942715
ther_area_encoded,68.96675072610378
hospital_rate_norm,67.62739522755146
seasonal_ratio,62.961956068873405
pre_entry_max,57.09801298379898
months_since_first_generic,54.27937112748623
hospital_rate_missing,52.61126829683781
seasonal_trough_month,51.45257115364075
main_package,48.20490583777428
n_gxs_pre_cutoff_max,47.66063879430294
vol_ratio_3m_12m,45.89149022102356
avg_vol_3m,44.253419011831284
avg_vol_0_5,39.46058025956154
months_postgx_sq,35.43165272474289
n_gxs_at_month_12,33.52049219608307
month_cos,29.89120903611183
n_gxs_at_entry,28.49526685476303
avg_vol_3_5,27.693175047636032
months_postgx_cube,26.486358046531677
is_q3,25.596217170357704
n_gxs_change_to_23,25.133831799030304
is_injection,23.630027890205383
log_n_gxs,20.297653794288635
biological_x_n_gxs,15.87212111055851
avg_vol_0_2,14.075451031327248
small_molecule,13.165528893470764
sqrt_months_postgx,12.897741928696632
biological,11.470720887184143
log_avg_vol_3m,10.423451006412506
log_avg_vol,9.180058151483536
generic_entry_speed,8.967934906482697
log_n_gxs_at_entry,7.946934074163437
many_generics,7.812330007553101
n_gxs_at_month_23,7.508902013301849
main_package_encoded,5.036486014723778
multiple_generics,3.674389988183975
quarter,2.4652900099754333
is_oral,2.3979329615831375
is_q2,1.2659980058670044
log_avg_vol_6m,1.166606992483139
has_generic,1.0800569951534271
hospital_rate_bin,1.0371030122041702
is_q4,0.9835219979286194
n_gxs_max_forecast,0.6679500043392181
is_year_end,0.4774560034275055
log_n_gxs_at_month_12,0.24456200003623962
pre_entry_months_available,0.0
had_generic_pre_entry,0.0
n_gxs_bin,0.0
biological_missing,0.0
small_molecule_missing,0.0
recovery_signal,0.0
is_retail_drug,0.0
is_hospital_drug,0.0
is_post_entry,0.0
is_early,0.0
log_n_gxs_at_month_23,0.0
is_q1,0.0
log_n_gxs_max_forecast,0.0
is_year_start,0.0
