feature,importance
country_encoded,9.596709624755572
vol_ratio_6m_12m,4.544146453960157
hospital_rate_x_time,3.9886751034844825
vol_ratio_3m_6m,3.9040589359238163
time_decay_fast,3.896125319284933
pre_entry_volatility,3.8210259399521496
time_decay,3.1671244494079054
n_gxs_bin,3.037612493149339
pre_entry_max_ratio,2.937130232739354
pre_entry_trend_norm,2.7945300003975246
n_gxs,2.7236950348540026
log_n_gxs,2.7184182879116428
pre_entry_min_ratio,2.5191941038487116
seasonal_q3_effect,2.389722811646502
seasonal_q2_effect,2.325992450820806
seasonal_q1_effect,2.229150976293181
volume_growth_rate,2.0802440060325362
vol_ratio_3m_12m,1.9867860603875809
ther_area,1.949500181729498
hospital_rate_norm,1.9130390194981879
seasonal_q4_effect,1.8868629117227633
hospital_rate,1.7586652556856133
main_package,1.7571645614725713
pre_entry_range_ratio,1.7195461169600221
seasonal_amplitude,1.6987895195934382
sqrt_months_postgx,1.6915245388047733
multiple_generics,1.6444523370464181
seasonal_ratio,1.45778261691174
is_late,1.378612601999934
ther_area_encoded,1.3188875780817209
seasonal_peak_month,1.2822359821048317
seasonal_trough_month,1.2215601751738998
hospital_rate_bin,1.1483186328788986
pre_entry_trend,0.9984316247534061
pre_entry_min,0.9805293247259877
n_gxs_change_to_12,0.9186381591333876
pre_entry_max,0.8420658797739988
is_early,0.7065540816853403
hospital_rate_missing,0.704940688714681
log_avg_vol_3m,0.6802540189728975
avg_vol_6m,0.603727563519697
n_gxs_at_month_23,0.5920277332475309
n_gxs_at_entry,0.5861527209069032
log_n_gxs_at_month_12,0.551356827690306
log_avg_vol,0.4989164851563893
log_avg_vol_6m,0.49666285025595747
small_molecule,0.49596874880475983
log_n_gxs_at_month_23,0.4546887643200285
many_generics,0.4403541239819065
avg_vol_3m,0.40070428527831004
expected_new_generics,0.38891114837584
is_retail_drug,0.3877379685458829
biological_x_n_gxs,0.37791746442275714
main_package_encoded,0.3538265736218705
log_n_gxs_at_entry,0.3470394206096093
n_gxs_max_forecast,0.3413989588151092
has_generic,0.3342794315042829
n_gxs_change_to_23,0.31643719457188874
log_n_gxs_max_forecast,0.25992510640297606
is_q3,0.21406937946233776
month_sin,0.20262159221290427
month_of_year,0.19621364537896363
biological,0.19343051784678145
n_gxs_at_month_12,0.18361114104308582
month_cos,0.11159909626114042
is_oral,0.08895534230606841
is_year_end,0.07784948945493773
months_postgx_sq,0.07703547520724595
is_injection,0.04014635233934838
is_q4,0.027801081217974803
is_q2,0.016197449758185677
quarter,0.01337807206409436
months_postgx_cube,0.005711171189196709
is_hospital_drug,0.0046487319515280566
pre_entry_months_available,0.0
small_molecule_missing,0.0
biological_missing,0.0
generic_entry_speed,0.0
is_post_entry,0.0
had_generic_pre_entry,0.0
is_q1,0.0
is_year_start,0.0
n_gxs_pre_cutoff_max,0.0
first_generic_month,0.0
months_since_first_generic,0.0
is_mid,0.0
