feature,importance
erosion_3_5,32.253181931899576
erosion_0_5,8.74620069716462
trend_0_5_norm,6.732203030186236
first_generic_month,3.5775279153665194
country_encoded,3.474576424334731
ther_area_encoded,2.716230346899082
month_3_to_5_change,2.3670509066556735
recovery_magnitude,2.076186349601032
drop_month_0,1.909097869817087
months_postgx_sq,1.9034311521772918
hospital_rate_norm,1.8036699464096166
erosion_0_2,1.7073258893461696
hospital_rate_x_time,1.441355329377982
month_0_to_3_change,1.4139430029764721
months_postgx_cube,1.372314423330969
is_late,1.3712589699934443
hospital_rate,1.3689770341433136
time_decay,1.3291790020372343
n_gxs_change_to_23,1.1377930395026463
sqrt_months_postgx,1.1193298866626007
n_gxs_change_to_12,0.9860252679915522
hospital_rate_missing,0.8933108195632061
avg_vol_3_5,0.8471531072309632
erosion_per_generic,0.8423272722894558
expected_new_generics,0.8302778306899155
time_decay_fast,0.7802596260864352
generic_entry_speed,0.7778636918813846
log_avg_vol,0.7257555608575309
trend_0_5,0.6991937065240376
log_n_gxs,0.6484459071714467
log_n_gxs_at_entry,0.5434194563223824
pre_entry_max,0.533984378730547
n_gxs_at_entry,0.5329985149371832
avg_vol_0_2,0.5313993201650637
avg_vol_6m,0.5258370388401685
is_mid,0.498332591945006
avg_vol_0_5,0.4616824447576451
log_n_gxs_at_month_12,0.44793820890423325
log_n_gxs_at_month_23,0.4478571155643936
competition_response,0.41970376485766303
n_gxs_at_month_23,0.40311879225763547
n_gxs_max_forecast,0.38199577080980984
n_gxs,0.37767858220557965
log_n_gxs_max_forecast,0.37281143429567865
multiple_generics,0.3697623113785069
avg_vol_3m,0.3691196432947696
biological,0.36375592906272936
is_retail_drug,0.3067933614480036
is_q3,0.30626810744556043
pre_entry_min,0.3052546103653969
log_avg_vol_3m,0.29831763185605814
main_package_encoded,0.2775243610500855
n_gxs_pre_cutoff_max,0.2588230274085656
month_sin,0.2536794401258811
log_avg_vol_6m,0.2533253381353266
n_gxs_bin,0.24559180526102178
months_since_first_generic,0.23288342534155604
is_hospital_drug,0.20876251715913113
is_oral,0.19783576689426585
n_gxs_at_month_12,0.19400578564387505
month_of_year,0.18820521305629356
small_molecule,0.15543118788928062
month_cos,0.14346851522730025
is_injection,0.13175901046471325
is_year_end,0.12068984962852451
biological_x_n_gxs,0.10540926490627266
many_generics,0.10021965596283537
hospital_rate_bin,0.09652625489136338
recovery_signal,0.06885081470880543
quarter,0.04337638807501006
has_generic,0.0371296324279837
is_q4,0.03702779812969855
pre_entry_volatility,0.0
is_early,0.0
is_post_entry,0.0
biological_missing,0.0
small_molecule_missing,0.0
pre_entry_months_available,0.0
pre_entry_trend,0.0
pre_entry_trend_norm,0.0
vol_ratio_6m_12m,0.0
pre_entry_max_ratio,0.0
pre_entry_min_ratio,0.0
pre_entry_range_ratio,0.0
had_generic_pre_entry,0.0
vol_ratio_3m_6m,0.0
is_q2,0.0
is_q1,0.0
volume_growth_rate,0.0
vol_ratio_3m_12m,0.0
is_year_start,0.0
