feature,importance
erosion_3_5,29.879586867297
erosion_0_5,7.6987914194299645
trend_0_5_norm,5.195003403238985
first_generic_month,2.928842722965154
country_encoded,2.9285088720813057
sqrt_months_postgx,2.240163918910151
ther_area_encoded,1.8163473492472244
pre_entry_trend_norm,1.663898537583787
time_decay_fast,1.6590792218851658
hospital_rate_x_time,1.6319449995419537
month_3_to_5_change,1.625121462435621
vol_ratio_6m_12m,1.5606475752699316
erosion_0_2,1.5410204625012498
time_decay,1.4911982230488965
seasonal_q2_effect,1.4647049135719792
drop_month_0,1.4513307066285581
seasonal_q3_effect,1.412169500256732
vol_ratio_3m_6m,1.3447148868812442
recovery_magnitude,1.1750817290211062
month_0_to_3_change,1.1534234517893014
seasonal_q1_effect,1.0713266701338022
seasonal_amplitude,1.0467773592873548
seasonal_q4_effect,0.9991928614669519
hospital_rate_norm,0.9159441021687638
is_mid,0.9133293991166224
vol_ratio_3m_12m,0.8915077198220912
hospital_rate,0.8872225321192677
pre_entry_max_ratio,0.8787888521959357
seasonal_ratio,0.874551195508514
pre_entry_min_ratio,0.8613921824793443
volume_growth_rate,0.8580298677262894
competition_response,0.7890581561488013
erosion_per_generic,0.722120216762188
n_gxs_change_to_23,0.6912450187511684
expected_new_generics,0.6595747787569736
n_gxs_change_to_12,0.6497275971980918
is_late,0.5984721753749415
hospital_rate_missing,0.5714604537968212
n_gxs_at_entry,0.5528856273957083
pre_entry_trend,0.5483744484755669
trend_0_5,0.5318082635416326
month_sin,0.5246868303686588
pre_entry_range_ratio,0.4710694365058288
n_gxs,0.4157228976309635
avg_vol_0_5,0.40633937215434174
pre_entry_volatility,0.39819351102565514
seasonal_peak_month,0.37905547082692337
ther_area,0.3778092560785242
n_gxs_max_forecast,0.373308184049061
log_n_gxs,0.3712365471236961
avg_vol_3m,0.35204972773399884
log_avg_vol_6m,0.3254047979318322
log_n_gxs_at_entry,0.31487137613970034
generic_entry_speed,0.30617227946741926
log_n_gxs_at_month_23,0.30343387304280467
month_of_year,0.29917407530378765
avg_vol_3_5,0.29609791372767663
seasonal_trough_month,0.29132363850364146
n_gxs_at_month_12,0.2856026681205114
avg_vol_6m,0.2826646566220675
log_n_gxs_at_month_12,0.28129015724756984
pre_entry_min,0.28034763328876605
log_avg_vol,0.26516074692619895
is_q3,0.25176268115411454
n_gxs_at_month_23,0.2461662331008545
months_postgx_sq,0.2351101874561271
main_package,0.2329905968698353
pre_entry_max,0.23281178200873223
log_n_gxs_max_forecast,0.2296523264349594
main_package_encoded,0.22478176551356976
biological,0.21918521526163448
n_gxs_pre_cutoff_max,0.2143300182431344
months_since_first_generic,0.2106948425279112
n_gxs_bin,0.1953163969348647
month_cos,0.19043980588984513
is_retail_drug,0.16098793892696883
hospital_rate_bin,0.1587045795470698
small_molecule,0.15260239050224209
avg_vol_0_2,0.1198048580064818
many_generics,0.11937823034455249
quarter,0.11844040402793038
log_avg_vol_3m,0.0956352822485344
is_year_end,0.06885032523303047
biological_x_n_gxs,0.06221052631973439
multiple_generics,0.061291169035437465
is_oral,0.056452354056658896
months_postgx_cube,0.05317948919820227
is_q4,0.04768093605829277
has_generic,0.039136277729760506
is_injection,0.014931573728813438
is_year_start,0.006547854748787123
is_q2,0.005539207260182165
is_post_entry,0.0
is_hospital_drug,0.0
pre_entry_months_available,0.0
small_molecule_missing,0.0
recovery_signal,0.0
biological_missing,0.0
is_early,0.0
is_q1,0.0
had_generic_pre_entry,0.0
