feature,importance
country_encoded,9.838864578623934
pre_entry_volatility,4.922922787410672
vol_ratio_6m_12m,4.867168014073592
n_gxs,4.468417338390324
hospital_rate_x_time,4.326380701396622
log_n_gxs,4.301103827032599
sqrt_months_postgx,3.54075577746485
time_decay_fast,3.4404195467066234
time_decay,3.3692484069179844
n_gxs_bin,3.3066133556154504
hospital_rate_bin,2.7451057350982135
multiple_generics,2.6277518466471963
pre_entry_max_ratio,2.6173832269796
pre_entry_min_ratio,2.5360998018099115
ther_area,2.5219639471117405
main_package,2.496150876528776
pre_entry_trend_norm,2.4853034550747366
vol_ratio_3m_6m,2.274018390185213
vol_ratio_3m_12m,1.9291014782583895
is_late,1.799930032093354
ther_area_encoded,1.7502708239730482
hospital_rate_norm,1.7406241261934614
volume_growth_rate,1.6009385932629236
pre_entry_range_ratio,1.5562669281205024
seasonal_q3_effect,1.5237350339838824
seasonal_q2_effect,1.5069170186311882
n_gxs_change_to_12,1.1490275329450634
pre_entry_min,1.037357188332772
is_early,0.9466823052412351
hospital_rate,0.9334193606882986
seasonal_peak_month,0.8996749718519795
seasonal_q4_effect,0.877649145511822
seasonal_ratio,0.8393027149488332
seasonal_amplitude,0.8306918403266853
hospital_rate_missing,0.8017809928780227
expected_new_generics,0.7190563478312224
has_generic,0.7132626887796448
log_n_gxs_max_forecast,0.6607181696011682
avg_vol_3m,0.6529333316964437
pre_entry_trend,0.6304458723005294
log_avg_vol_3m,0.5890800465125073
seasonal_q1_effect,0.5317472283879165
pre_entry_max,0.5270961661040375
seasonal_trough_month,0.5131421612065958
n_gxs_change_to_23,0.48279774864441205
log_avg_vol,0.45417141085305307
is_retail_drug,0.4381716919664744
avg_vol_6m,0.42338419292335705
small_molecule,0.4018054651584919
many_generics,0.388187644363979
n_gxs_at_month_23,0.36811380570545726
n_gxs_at_month_12,0.33782742881869876
log_avg_vol_6m,0.2979240304947821
log_n_gxs_at_month_12,0.29328810173110914
log_n_gxs_at_month_23,0.28804241364372907
log_n_gxs_at_entry,0.27756686025607924
main_package_encoded,0.2585741287580676
n_gxs_at_entry,0.24244455605205606
n_gxs_max_forecast,0.21386398734731826
months_postgx_sq,0.19706178910626362
is_oral,0.1197038342598469
is_hospital_drug,0.11558028153092015
is_q3,0.102022969087289
is_injection,0.08904627964700165
biological_x_n_gxs,0.08004326293899688
biological,0.06423637905819025
is_mid,0.05235826375415676
month_sin,0.032820060972358046
month_of_year,0.020409246537174453
months_postgx_cube,0.014030453661147847
is_q1,0.0
generic_entry_speed,0.0
had_generic_pre_entry,0.0
months_since_first_generic,0.0
first_generic_month,0.0
n_gxs_pre_cutoff_max,0.0
is_year_start,0.0
is_year_end,0.0
is_q4,0.0
is_q2,0.0
quarter,0.0
is_post_entry,0.0
pre_entry_months_available,0.0
small_molecule_missing,0.0
biological_missing,0.0
month_cos,0.0
