feature,importance
country_encoded,9.635131871688673
pre_entry_volatility,4.582149292949054
time_decay_fast,4.579529820618826
hospital_rate_x_time,4.5699950989209865
vol_ratio_6m_12m,4.552020081707548
time_decay,4.338359866578101
log_n_gxs,3.7674492967643207
vol_ratio_3m_6m,3.670903608374644
n_gxs,3.2894942749225757
pre_entry_trend_norm,2.816801689760774
pre_entry_max_ratio,2.703613069885601
multiple_generics,2.5472476407017233
seasonal_q2_effect,2.384128411264993
pre_entry_min_ratio,2.227368872568715
n_gxs_bin,2.0732164228674814
volume_growth_rate,2.047064310794815
main_package,2.007288704646751
pre_entry_range_ratio,1.8170266047724941
seasonal_q3_effect,1.805556377991159
ther_area_encoded,1.6964013348975329
is_late,1.6839535203742295
vol_ratio_3m_12m,1.6510057955491435
hospital_rate_norm,1.6152904789134164
hospital_rate_bin,1.5489760276923092
sqrt_months_postgx,1.5149892613852243
seasonal_q4_effect,1.4285886843725963
ther_area,1.3627317093545217
seasonal_q1_effect,1.3225487102428157
seasonal_amplitude,1.285336923471999
seasonal_peak_month,1.096002909075402
seasonal_trough_month,1.0560268969926128
is_early,1.042311953438898
hospital_rate,1.019694596144965
hospital_rate_missing,0.9407058087813109
pre_entry_trend,0.8790364904726626
seasonal_ratio,0.8730963759364598
avg_vol_3m,0.8670179942929361
many_generics,0.844904765996972
has_generic,0.7867482778866799
n_gxs_change_to_12,0.774291559705423
n_gxs_change_to_23,0.7700630662736452
log_n_gxs_max_forecast,0.7077066176723378
n_gxs_at_month_23,0.6793897282947343
pre_entry_max,0.6244858267433218
log_avg_vol_6m,0.5471058462388196
is_retail_drug,0.5261011924624978
n_gxs_at_entry,0.5226504318122178
pre_entry_min,0.43638039022651415
biological_x_n_gxs,0.43467601194327166
avg_vol_6m,0.4299813690743255
log_avg_vol_3m,0.4072828459165866
expected_new_generics,0.39035596459198735
log_n_gxs_at_month_23,0.3408773707519697
log_avg_vol,0.3082429419982754
log_n_gxs_at_entry,0.29258861035654127
small_molecule,0.28173523557629987
is_q3,0.2218994994490729
log_n_gxs_at_month_12,0.19095632198776122
n_gxs_at_month_12,0.18245597512148626
month_of_year,0.16326137028664336
main_package_encoded,0.14514320808764977
is_injection,0.13333451248268502
month_sin,0.12274725939572624
month_cos,0.0966934457519533
months_postgx_sq,0.087066558254588
is_oral,0.07611170325271176
n_gxs_max_forecast,0.06935194179034253
biological,0.04109089587144819
quarter,0.02911730369777661
is_year_end,0.027219297792421937
is_q4,0.009921864086968749
generic_entry_speed,0.0
is_mid,0.0
small_molecule_missing,0.0
biological_missing,0.0
months_postgx_cube,0.0
is_post_entry,0.0
is_q1,0.0
is_hospital_drug,0.0
had_generic_pre_entry,0.0
is_q2,0.0
is_year_start,0.0
n_gxs_pre_cutoff_max,0.0
first_generic_month,0.0
months_since_first_generic,0.0
pre_entry_months_available,0.0
