feature,importance
time_decay,3861.9735010564327
country_encoded,2904.973842844367
n_gxs,1933.5581559091806
hospital_rate,1718.3704532533884
vol_ratio_6m_12m,1618.8342974111438
pre_entry_volatility,1446.70946931839
pre_entry_trend_norm,1362.5622887462378
volume_growth_rate,1172.7270262688398
pre_entry_min_ratio,1171.2728078067303
hospital_rate_x_time,1152.0225629508495
vol_ratio_3m_6m,1050.7335904091597
seasonal_q3_effect,1037.8417184054852
seasonal_q4_effect,930.7377457618713
pre_entry_max_ratio,918.4190947413445
time_decay_fast,903.101952239871
seasonal_q2_effect,855.8759593889117
seasonal_amplitude,853.9019481092691
seasonal_q1_effect,801.9017759859562
ther_area,706.1010788679123
pre_entry_range_ratio,679.8210861384869
pre_entry_min,651.9087602645159
pre_entry_trend,648.4897500127554
months_postgx_sq,635.5033729970455
avg_vol_6m,597.671603448689
is_late,594.4193660020828
seasonal_ratio,579.8678755760193
n_gxs_change_to_12,474.43290531635284
seasonal_peak_month,422.2405523508787
pre_entry_max,409.44824761897326
hospital_rate_norm,394.79131059348583
avg_vol_3m,374.9504473209381
seasonal_trough_month,356.55155378580093
main_package,282.78311790525913
n_gxs_at_month_12,266.8695887029171
ther_area_encoded,223.91410380601883
n_gxs_at_entry,222.0021753758192
multiple_generics,214.35852694511414
hospital_rate_missing,180.80907417833805
small_molecule,170.51223051548004
vol_ratio_3m_12m,152.91062240302563
month_of_year,137.34363317489624
log_n_gxs,131.1632121503353
log_avg_vol,122.02721750736237
month_sin,105.2981979995966
has_generic,104.03960141539574
log_n_gxs_at_entry,92.14669178426266
is_q3,77.65758065879345
month_cos,71.24871209263802
n_gxs_change_to_23,64.85594335198402
is_injection,54.93477073311806
biological_x_n_gxs,51.75810457766056
months_postgx_cube,49.11646583676338
log_avg_vol_3m,48.055156111717224
sqrt_months_postgx,46.998141184449196
biological,46.63289538025856
main_package_encoded,41.07474063336849
n_gxs_at_month_23,33.527338072657585
many_generics,29.50991427898407
log_avg_vol_6m,26.067899852991104
is_oral,18.40022486448288
n_gxs_bin,17.604804009199142
n_gxs_max_forecast,17.439837232232094
is_retail_drug,13.731460094451904
is_early,13.470300108194351
hospital_rate_bin,13.149394124746323
expected_new_generics,12.47363618016243
is_q2,10.595376059412956
is_hospital_drug,3.890082061290741
log_n_gxs_at_month_12,3.6318600177764893
quarter,3.3695629835128784
is_mid,3.3244870081543922
log_n_gxs_at_month_23,0.8917659819126129
is_year_start,0.740777999162674
is_q1,0.6817189753055573
is_year_end,0.6042720079421997
n_gxs_pre_cutoff_max,0.0
pre_entry_months_available,0.0
small_molecule_missing,0.0
biological_missing,0.0
is_post_entry,0.0
first_generic_month,0.0
log_n_gxs_max_forecast,0.0
months_since_first_generic,0.0
had_generic_pre_entry,0.0
generic_entry_speed,0.0
is_q4,0.0
